idMso	Exists in Office 2010	Exists in Office 2013
ChartSecondaryVerticalAxisTitle	1	1
ChartSecondaryVerticalGridlines	1	1
ChartSeriesTypeChange	1	1
ChartShowBigPicture	1	1
ChartShowData	1	1
ChartShowDataContextualMenu	1	1
ChartShowDataGrid	0	1
ChartSourceDataContextualMenu	1	1
ChartStylesGallery	1	1
ChartSwitchRowColumn	1	1
ChartTitle	1	1
ChartTrendline	1	1
ChartTypeAllInsertDialog	1	1
ChartTypeAreaInsertDialog	0	1
ChartTypeAreaInsertGallery	1	1
ChartTypeBarInsertDialog	0	1
ChartTypeBarInsertGallery	1	1
ChartTypeColumnInsertDialog	0	1
ChartTypeColumnInsertGallery	1	1
ChartTypeComboInsertDialog	0	1
ChartTypeComboInsertGallery	0	1
ChartTypeLineInsertDialog	0	1
ChartTypeLineInsertGallery	1	1
ChartTypeOtherInsertDialog	0	1
ChartTypeOtherInsertGallery	1	1
ChartTypeParentComboChart	0	1
ChartTypePieInsertDialog	0	1
ChartTypePieInsertGallery	1	1
ChartTypeScatterInsertDialog	0	1
ChartTypeXYScatterInsertGallery	1	1
ChartUpDownBars	1	1
ChartWall	1	1
ChartlibAddRemoveDataLabelCallout	0	1
ChartlibAddRemoveDataLabelCalloutLine	0	1
ChartlibAddRemoveDataLabelCalloutPie	0	1
CheckDiagram	1	0
CheckDiagramMenu	1	0
CheckEntities	1	1
CheckInAll	1	1
CheckInEntry	1	1
CheckInFile	1	1
CheckInMenu	1	1
CheckInProject	1	0
CheckMailTips	1	1
CheckNames	1	1
CheckOutEntry	1	1
CheckOutFile	1	1
CheckOutProject	1	0
CheckWorkflow	1	1
ChessToolNewGame	1	1
ChessToolRotateLeft	1	1
ChessToolRotateRight	1	1
ChineseTranslationDialog	1	1
ChineseTranslationDialogReadonly	0	1
ChineseTranslationMenu	1	1
ChoiceGroup	1	1
ChoiceSection	1	1
ChooseForm	1	1
ChooseInfoPathForm	1	1
ChooseRules	1	0
ChromeStateMenu	1	1
ChromeStateMinimized	1	0
ChromeStateNormal	1	0
ChromeTypeBorderOnly	1	0
ChromeTypeDefault	1	0
ChromeTypeMenu	1	1
ChromeTypeNone	1	0
ChromeTypeTitleAndBorder	1	0
ChromeTypeTitleOnly	1	0
ChunkContactFind	1	0
ChunkReportsProject	1	1
CircleHotspot	1	1
CircularLayout	1	1
CircularReferences	1	1
CitationInsert	1	1
CitationMark	1	1
Clear	1	1
ClearAll	1	1
ClearAllFormatting	1	1
ClearFormats	1	1
ClearFormatting	1	1
ClearGrid	1	1
ClearIconColors	1	1
ClearMenu	1	1
ClearNotesProject	1	1
ClearPictureStyle	1	0
ClearRow	1	1
ClearSelectedSparklineGroups	1	0
ClearSelectedSparklines	1	0
ClickToRunAboutUpdates	0	1
ClickToRunApplyUpdates	0	1
ClickToRunEnableUpdates	0	1
ClickToRunLearnMore	0	1
ClickToRunMobileOfficeCreationButton	1	1
ClickToRunUpdateOptions	0	1
ClickToRunViewUpdates	0	1
ClientAdvancedObjectsMenu	1	1
ClientFormsMenu	1	1
ClientQueriesMenu	0	1
ClientQuery	1	1
ClientReportsMenu	1	1
ClipArtForSharedImage	1	1
ClipArtInsert	1	1
ClipArtInsertDialog	1	1
ClippingPanelButton	0	1
CloseAllItems	1	1
CloseAllPages	1	1
CloseBackgroundRemoval	1	0
CloseComparison	1	1
CloseDocument	1	1
CloseEditMasterPage	1	0
CloseHollow	1	1
CloseInkEntryMode	1	1
CloseInkShape	1	0
CloseMasterView	1	1
CloseMergeView	1	0
CloseOutlookDataFile	1	1
CloseWeb	0	1
Club	1	1
CoauthorCount	1	1
CodeEdit	1	1
CodeEditor	0	1
CodeEditorOptionsMenu	1	1
CodeEditorScript	0	1
CodeFindMenu	1	1
CodeHyperlinkBack	1	1
CodeHyperlinkForward	1	1
CodeLanguage	0	1
CodeSelectMenu	1	1
Coffee	1	1
CollapseAll	1	1
CollapseAllActionBlocks	1	1
CollapseAllBlocks	1	1
CollapseAllHeadings	0	1
CollapseSearchPane	1	1
CollateLandscapeCollated	1	1
CollateLandscapeSeparated	1	1
CollatePortraitCollated	1	1
CollatePortraitSeparated	1	1
CollectionFolder	1	0
ColonSign	1	1
ColorAqua	1	1
ColorBlack	1	1
ColorBlue	1	1
ColorFillCycle	1	0
ColorFuchsia	1	1
ColorGray	1	1
ColorGrayscaleMenu	1	1
ColorGreen	1	1
ColorLime	1	1
ColorMaroon	1	1
ColorMenu	1	1
ColorNavy	1	1
ColorOlive	1	1
ColorOptions	0	1
ColorPalette	1	0
ColorPickerCalendar	1	1
ColorPickerCommentFill	1	1
ColorPickerSparkline	1	0
ColorPickerSparklineFirstPoint	1	0
ColorPickerSparklineHighPoint	1	0
ColorPickerSparklineLastPoint	1	0
ColorPickerSparklineLowPoint	1	0
ColorPickerSparklineMarker	1	0
ColorPickerSparklineNegativePoint	1	0
ColorPickerTable	1	1
ColorPurple	1	1
ColorRed	1	1
ColorSilver	1	1
ColorTeal	1	1
ColorWhite	1	1
ColorYellow	1	1
ColumnActionsChangeType	1	1
ColumnActionsColumnSettings	1	1
ColumnActionsReadOnly	1	1
ColumnActionsRemove	1	1
ColumnActionsValidationSettings	1	1
ColumnContentTypeSetting	1	1
ColumnHideProject	1	1
ColumnInsert	1	1
ColumnListSetting	1	1
ColumnSettingsMenu	1	1
ColumnWidth	1	1
ColumnsDialog	1	1
ColumnsGroup	1	1
ColumnsHideTouch	0	1
ColumnsUnhideTouch	0	1
ComAddInsDialog	1	1
CombineCharacters	1	1
CombineShapes	1	0
CombineShapesGallery	0	1
CombineShapesMenu	0	1
ComboBox	1	1
ComboBoxSiteScope	1	1
CommaSign	1	1
CommaStyle	1	1
CommentDesignBlock	1	1
CommentingPane	0	1
CommentsPane	0	1
CommentsPaneSplitButton	0	1
CommunicationsManager	1	1
CompareAndCombine	1	1
CompareProjects	1	1
CompareProjectsShowLegend	1	1
CompareWithLatest	1	1
CompareWithMajor	1	1
CompatibilityReports	1	1
CompleteWord	1	1
CompressMediaSmall	1	1
CompressMediaSmaller	1	1
CompressMediaSmallest	1	1
ConditionContains	1	0
ConditionDoesNotContainGallery	1	0
ConditionIsAfterDateGallery	1	0
ConditionIsBeforeDateGallery	1	0
ConditionIsBetween	1	0
ConditionIsBlank	1	0
ConditionIsCheckedGallery	1	0
ConditionIsEqualTo	1	0
ConditionIsGreaterThan	1	0
ConditionIsInTheFuture	1	0
ConditionIsInThePast	1	0
ConditionIsLessThan	1	0
ConditionIsNotBetween	0	1
ConditionIsNotCheckedGallery	1	0
ConditionIsNotEmail	0	1
ConditionIsNotEqualTo	1	0
ConditionIsNotURL	0	1
ConditionRoleIsEqualTo	1	0
ConditionRoleIsNotEqualTo	1	0
ConditionStartsWith	1	0
ConditionalFormattingAboveAverage	1	1
ConditionalFormattingApplyFormattingApplyToColumn	1	0
ConditionalFormattingApplyFormattingApplyToRow	1	0
ConditionalFormattingApplyFormattingApplyToSelection	1	0
ConditionalFormattingApplyFormattingMenu	1	0
ConditionalFormattingBelowAverage	1	1
ConditionalFormattingBottomNItems	1	1
ConditionalFormattingBottomNPercent	1	1
ConditionalFormattingClearMenu	1	1
ConditionalFormattingColorScalesGallery	1	1
ConditionalFormattingDataBarsGallery	1	1
ConditionalFormattingHideContentApplyToColumn	1	0
ConditionalFormattingHideContentApplyToRow	1	0
ConditionalFormattingHideContentApplyToSelection	1	0
ConditionalFormattingHideContentMenu	1	0
ConditionalFormattingHighlightBetween	1	1
ConditionalFormattingHighlightCellsMenu	1	1
ConditionalFormattingHighlightCompareColumns	1	1
ConditionalFormattingHighlightDateOccuring	1	1
ConditionalFormattingHighlightDuplicateValues	1	1
ConditionalFormattingHighlightEqualTo	1	1
ConditionalFormattingHighlightGreaterThan	1	1
ConditionalFormattingHighlightLessThan	1	1
ConditionalFormattingHighlightTextContaining	1	1
ConditionalFormattingIconSetsGallery	1	1
ConditionalFormattingMenu	1	1
ConditionalFormattingNewRule	1	1
ConditionalFormattingShowContentApplyToColumn	1	0
ConditionalFormattingShowContentApplyToRow	1	0
ConditionalFormattingShowContentApplyToSelection	1	0
ConditionalFormattingShowContentMenu	1	0
ConditionalFormattingTopBottomMenu	1	1
ConditionalFormattingTopNItems	1	1
ConditionalFormattingTopNPercent	1	1
ConditionalFormattingsManage	1	1
CondolatoryEvent	1	1
ConferenceMeetNow	1	1
ConflictViewClose	1	1
ConflictViewEnter	0	1
ConflictsAccept	1	1
ConflictsAcceptAndMoveToNext	1	1
ConflictsAcceptMenu	1	1
ConflictsNext	1	1
ConflictsPrevious	1	1
ConflictsReject	1	1
ConflictsRejectAndMoveToNext	1	1
ConflictsRejectMenu	1	1
CongratulatoryEvent	1	1
ConnectOtherSitesCategory	0	1
ConnectShapes	0	1
ConnectToServer	1	1
ConnectedToolSyncMenu	1	1
ConnectionPointTool	1	1
ConnectionPoints	0	1
ConnectionSettings	0	1
Connections	1	1
ConnectorCurved	1	1
ConnectorCurvedLines	1	1
ConnectorGallery	1	0
ConnectorRightAngle	1	1
ConnectorStraight	1	1
ConnectorStraightLines	1	1
ConnectorTool	1	1
ConnectorToolMenu	1	1
ConnectorToolSpd	0	1
ConnectorsGallery	0	1
Consolidate	1	1
ConstrainNumeric	1	1
ContTypeApplyToList	1	1
ContTypeCreateContentType	1	1
ContTypeSetting	1	1
ContactAddMyContacts	1	1
ContactCardAddToIMContacts	1	1
ContactCardAddToOlkContacts	1	0
ContactCardAddToOutlookContacts	0	1
ContactCardCallAll	1	0
ContactCardCallComputer	1	1
ContactCardCallHome	1	1
ContactCardCallMobile	1	1
ContactCardCallNewNumber	0	1
ContactCardCallOther	0	1
ContactCardCallVoiceMail	0	1
ContactCardCallWork	1	1
ContactCardClear	1	1
ContactCardCopy	1	1
ContactCardCut	1	1
ContactCardDefaultOverflow	1	1
ContactCardDefaultPhoneCall	1	1
ContactCardDefaultSendEmail	1	1
ContactCardDefaultSendInstantMessage	1	1
ContactCardInstantMessageAddToOutlookContacts	0	1
ContactCardLookUpOutlookContact	0	1
ContactCardPaste	1	1
ContactCardRCAddToOlkContacts	1	0
ContactCardRCLookUpOlkContact	1	0
ContactCardReplyAllEmail	1	1
ContactCardReplyAllIM	1	0
ContactCardReplyEmail	1	1
ContactCardReplyIM	1	0
ContactCardReplyWithInstantMessage	0	1
ContactCardScheduleMeeting	1	1
ContactCardSelectAll	1	1
ContactCardSendEmail	1	1
ContactCardSendIM	1	0
ContactCardSendInstantMessage	0	1
ContactCardShare	1	0
ContactCardShareNow	1	1
ContactCardUntagForAlerts	1	1
ContactCardVideoCall	1	1
ContactCardViewMySite	1	1
ContactDelete	1	1
ContactGrooveProperties	1	1
ContactInviteToWorkspace	1	1
ContactLinkMenu	1	1
ContactPictureMenu	1	1
ContactProperties	1	1
ContactRoles	1	1
ContactSendGrooveMessage	1	1
ContactSendGroupMenu	1	1
ContactSendMenu	1	1
ContactUninvite	1	1
ContactUninviteMember	1	1
ContactWebPage	1	1
ContactWorkspaceUninvite	1	1
ContactsNewItemMenu	1	1
ContainerDisband	0	1
ContainerGallery	0	1
ContainerHeadingStyles	1	1
ContainerLock	0	1
ContainerMargins	1	1
ContainerStyles	1	1
ContentControlBuildingBlockGallery	1	1
ContentControlCheckBox	1	1
ContentControlComboBox	1	1
ContentControlDate	1	1
ContentControlDropDownList	1	1
ContentControlPicture	1	1
ContentControlRepeating	0	1
ContentControlRichText	1	1
ContentControlText	1	1
ContentControlsGroup	1	1
ContentControlsGroupMenu	1	1
ContentControlsUngroup	1	1
ContentFolderMenu	1	1
ContentTypeAddSiteColumn	1	1
ContentTypeColumnActionsReadOnly	1	1
ContentTypeColumnActionsRemove	1	1
ContentTypeEditColumn	1	1
ContentTypePushChanges	0	1
ContentTypeSettings	1	1
ContentsAndIndex	1	1
ContextHelp	1	1
ContextMenuArrangementGallery	1	1
ContextMenuContactCardEmailDropdown	1	0
ContextMenuContactCardIMDropdown	1	0
ContextMenuContactCardOverflowDropdown	1	1
ContextMenuContactCardPhoneDropdown	1	0
ContextMenuGroupContactCardPhoneDropdown	0	1
ContextMenuGuide	0	1
ContextMenusAndPasteGiveFeedback	1	1
ContextStylesGallery	0	1
ContextualInBrowserGallery	1	1
ContrastLess	1	1
ContrastMore	1	1
ControlActiveX	1	1
ControlAdvancedProperties	1	1
ControlAlignMenu	1	1
ControlAlignToGrid	1	1
ControlAttachment	1	1
ControlBoundObjectFrame	1	1
ControlButtonCanBeBlank	0	1
ControlChart	1	1
ControlImage	1	1
ControlLayoutRemove	1	1
ControlLayoutStacked	1	1
ControlLayoutTabular	1	1
ControlLine	1	1
ControlLineColorPicker	1	1
ControlLineThicknessGallery	1	1
ControlLineTypeGallery	1	1
ControlLogo	1	1
ControlMarginsGallery	1	1
ControlMarginsMedium	1	1
ControlMarginsMenu	1	1
ControlMarginsNarrow	1	1
ControlMarginsNone	1	1
ControlMarginsWide	1	1
ControlPaddingGallery	1	1
ControlPaddingMedium	1	1
ControlPaddingMenu	1	1
ControlPaddingNarrow	1	1
ControlPaddingNone	1	1
ControlPaddingWide	1	1
ControlPage	1	1
ControlPropSharePointChoiceValues	1	0
ControlPropSharePointFieldDisplayName	1	0
ControlProperties	1	1
ControlPropertiesDialog	0	1
ControlPropertyAlign	1	1
ControlPropertyBrowseButtonPicture	1	0
ControlPropertyButtonAction	1	1
ControlPropertyButtonFormula	1	1
ControlPropertyButtonLabel	1	1
ControlPropertyCanBeBlank	1	0
ControlPropertyCannotBeBlank	0	1
ControlPropertyCustomCodeAction	1	1
ControlPropertyDataFormat	1	1
ControlPropertyDataType	1	1
ControlPropertyDefaultValue	1	1
ControlPropertyDigitalSignatures	1	1
ControlPropertyDisplayTextFieldName	0	1
ControlPropertyFieldName	1	1
ControlPropertyHeightUnit	1	1
ControlPropertyHeightValue	1	1
ControlPropertyListContents	1	0
ControlPropertyListControlEditChoices	0	1
ControlPropertyMasterDetail	1	1
ControlPropertyPaddingAndMargins	1	1
ControlPropertyPictureButtonBrowseHoverPicture	0	1
ControlPropertyPictureButtonBrowsePicture	0	1
ControlPropertyPromotion	1	1
ControlPropertyReadOnly	1	1
ControlPropertyRulesAction	1	1
ControlPropertySecondaryFieldBindingMenu	0	1
ControlPropertySecondaryFieldChangeBinding	0	1
ControlPropertySecondaryFieldName	0	1
ControlPropertySecondaryFieldPropertiesDialog	0	1
ControlPropertySecondaryFieldRemoveBinding	0	1
ControlPropertySharePointListEditChoices	0	1
ControlPropertySubmitAction	1	1
ControlPropertyWidthUnit	1	1
ControlPropertyWidthValue	1	1
ControlRectangle	1	1
ControlSecondaryPropertyCanBeBlank	1	1
ControlSecondaryPropertyChangeBinding	1	0
ControlSecondaryPropertyDataType	1	1
ControlSecondaryPropertyDefaultValue	1	1
ControlSecondaryPropertyFieldName	1	0
ControlSecondaryPropertyRemoveBinding	1	0
ControlSetControlDefaults	1	1
ControlSnapToGrid	1	1
ControlSpecialEffectChiseled	1	1
ControlSpecialEffectEtched	1	1
ControlSpecialEffectFlat	1	1
ControlSpecialEffectRaised	1	1
ControlSpecialEffectShadowed	1	1
ControlSpecialEffectSunken	1	1
ControlSubFormReport	1	1
ControlSubView	0	1
ControlTabControl	1	1
ControlTitle	1	1
ControlToggleButton	1	1
ControlToolboxOutlook	1	1
ControlUnboundObjectFrame	1	1
ControlWizards	1	1
ControlsGallery	1	1
ControlsGalleryClassic	1	1
ControlsGalleryInfoPath	0	1
ControlsNoLayout	1	1
ControlsPane	0	1
ControlsPaneShowHide	0	1
ConversationsGiveFeedback	1	0
ConversationsMenu	0	1
ConvertDatabaseFormat	1	1
ConvertExistingForm	1	1
ConvertInkMenu	1	1
ConvertInkToGeometry	1	0
ConvertInkToText	1	1
ConvertMainDS	1	0
ConvertPicturesToSmartArt	1	0
ConvertSelectionToMath	1	0
ConvertSelectionToText	1	0
ConvertSmartArtMenu	1	1
ConvertSmartArtToShapes	1	0
ConvertSmartArtToText	1	0
ConvertTableToText	1	1
ConvertTextEncoding	1	0
ConvertTextToTable	1	1
ConvertToExcelSpreadsheet	0	1
ConvertToFolder	1	0
ConvertToGroup	1	0
ConvertToSmartArt	1	1
ConvertToSmartArtMoreSmartArtGraphicsDialog	1	1
ConvertToWeb	1	0
ConvertVisioInkToText	1	0
Copy	1	1
CopyAllNodeRules	1	1
CopyAllRules	1	1
CopyAndModifyReusableWorkflow	0	1
CopyAsLink	1	1
CopyAsLinkMenu	1	1
CopyAttach	1	1
CopyEntryAsLink	1	1
CopyFolder	1	1
CopyFormat	1	1
CopyInvitationToClipboard	1	1
CopyLinkToItem	1	1
CopyLinkToList	1	1
CopyLogic	1	1
CopyMenu	1	1
CopyOneNote	0	1
CopyOrMoveToSection	0	1
CopyPicture	1	1
CopyReport	0	1
CopySelectedEntryAsLink	1	1
CopyShotcut	1	1
CopySplitButton	0	1
CopyThisFolder	1	1
CopyToFolder	1	1
CopyToPersonalCalendar	1	1
CopyToPersonalContacts	1	1
CopyToPersonalTaskList	1	1
CopyToSectionMore	1	0
CornerRounding	1	1
CorrectionsOptions	0	1
CostResource	1	0
CostResourceInsert	0	1
CostTrackingForm	1	1
CoverPageInsertGallery	1	1
CoverPageRemove	1	1
CreateAccessSqlQuery	0	1
CreateAdvancedObjectsMenu	1	1
CreateBlankPage	1	1
CreateClassModule	1	1
CreateCodeSnippet	1	1
CreateCustomActionMenu	0	1
CreateDataMacro	1	1
CreateDataMacroMenu	0	1
CreateDataTypeTemplate	1	0
CreateDatasheetView	0	1
CreateDiagram	1	1
CreateDocumentLibrary	1	1
CreateEmail	1	1
CreateForm	1	1
CreateFormBlankForm	1	1
CreateFormBlankFormWeb	1	1
CreateFormInDesignView	1	1
CreateFormMoreFormsGallery	1	1
CreateFormMoreFormsMenu	1	1
CreateFormMoreFormsWebMenu	1	1
CreateFormNavigationLeft	1	1
CreateFormNavigationLeftWeb	0	1
CreateFormNavigationRight	1	1
CreateFormNavigationRightWeb	0	1
CreateFormNavigationTop	1	1
CreateFormNavigationTopLeft	1	1
CreateFormNavigationTopLeftWeb	0	1
CreateFormNavigationTopRight	1	1
CreateFormNavigationTopRightWeb	0	1
CreateFormNavigationTopTop	1	1
CreateFormNavigationTopTopWeb	0	1
CreateFormNavigationTopWeb	0	1
CreateFormPivotChart	1	1
CreateFormSplitForm	1	1
CreateFormWeb	1	1
CreateFormWithMultipleItems	1	1
CreateFormWithMultipleItemsWeb	1	1
CreateHandoutsInWord	1	1
CreateHyperlinkHere	1	0
CreateLabels	1	1
CreateLayout	1	1
CreateListDetailsView	0	1
CreateListWorkflowGallery	1	1
CreateMacro	1	1
CreateMailRule	1	1
CreateMap	1	1
CreateMasterPage	1	1
CreateModule	1	1
CreateNewBlankGroup	1	0
CreateNewDrawing	1	1
CreateNewGroupCalendar	1	0
CreateNewReportMenu	0	1
CreateNewSubProcess	1	0
CreateOtherObjectsMenu	1	1
CreatePartTemplate	1	1
CreatePopupView	0	1
CreateProfilePage	1	1
CreateQueryFromWizard	1	1
CreateQueryInDesignView	1	1
CreateQuickStep	1	1
CreateQuickStepMenu	1	0
CreateRelatedItems	1	1
CreateReport	1	1
CreateReportBlankReport	1	1
CreateReportBlankReportWeb	1	1
CreateReportFromWizard	1	1
CreateReportInDesignView	1	1
CreateReportWeb	1	1
CreateSharePointList	1	1
CreateSharePointPage	1	1
CreateSharePointPageInGallery	1	1
CreateShortcutMenuFromMacro	1	1
CreateSiteWorkflow	1	1
CreateStageView	0	1
CreateStageViewDiagram	0	1
CreateStoredProcedure	1	1
CreateSubProcessFromSelection	1	0
CreateSubRoutine	1	0
CreateSubroutine	0	1
CreateSubsite	1	1
CreateSummaryView	0	1
CreateTable	1	1
CreateTableEvents	1	0
CreateTableInDesignView	1	1
CreateTableTemplatesGallery	1	1
CreateTableUsingSharePointListsGallery	1	1
CreateTableUsingSharePointListsMenu	1	1
CreateView	0	1
CreateWebLookupControl	1	1
CreateWebServiceConnection	1	1
CreateWorkflow	1	1
CreateWorkflowDiagram	0	1
CreateWorkflowDiagramVisualDesigner	0	1
CreateWorkflowTemplate	1	1
CriticalTasks	1	1
CropTool	1	1
CrossFunctionalFlowchartAutoExpand	1	0
CrossFunctionalFlowchartDirection	1	1
CrossFunctionalFlowchartDisplayPhaseBar	1	1
CrossFunctionalFlowchartDisplayTitleBar	1	1
CrossFunctionalFlowchartFitToContents	1	0
CrossFunctionalFlowchartInsertPage	1	1
CrossFunctionalFlowchartInsertPhase	1	1
CrossFunctionalFlowchartInsertSwimlane	1	1
CrossFunctionalFlowchartInsertVerticalPhase	1	1
CrossFunctionalFlowchartInsertVerticalSwimlane	1	1
CrossFunctionalFlowchartMargins	1	1
CrossFunctionalFlowchartOrientation	1	1
CrossFunctionalFlowchartRotateLaneLabel	1	1
CrossFunctionalFlowchartStyle	1	1
CrossFunctionalFlowchartStyle10th	1	1
CrossFunctionalFlowchartStyle11th	1	1
CrossFunctionalFlowchartStyle12th	1	1
CrossFunctionalFlowchartStyle1st	1	1
CrossFunctionalFlowchartStyle2nd	1	1
CrossFunctionalFlowchartStyle3rd	1	1
CrossFunctionalFlowchartStyle4th	1	1
CrossFunctionalFlowchartStyle5th	1	1
CrossFunctionalFlowchartStyle6th	1	1
CrossFunctionalFlowchartStyle7th	1	1
CrossFunctionalFlowchartStyle8th	1	1
CrossFunctionalFlowchartStyle9th	1	1
CrossFunctionalFlowchartVerticalDirection	1	1
CrossReferenceInsert	1	1
CssAttachStyleSheet	1	1
CssPropertyGrid	1	0
CssReports	1	1
CurrentDateAndTimeInsert	1	0
CurrentEraser	0	1
CurrentView	1	0
CurrentViewGallery	1	1
CurrentViewLabel	0	1
CurrentViewSave	0	1
CurrentViewSettings	1	1
CurrentWindowDock	0	1
CurvedConnector	1	1
CustomActionsFeedback	1	0
CustomActionsGallery	0	1
CustomActionsMenu	1	1
CustomAddAnimationEmphasisDialog	1	0
CustomAddAnimationEntranceDialog	1	0
CustomAddAnimationExitDialog	1	0
CustomAddAnimationPathDialog	1	0
CustomAnimationEmphasisDialog	1	0
CustomAnimationEntranceDialog	1	0
CustomAnimationExitDialog	1	0
CustomAnimationPathDialog	1	0
CustomAutoTextGallery	1	1
CustomBibliographyGallery	1	1
CustomCoverPageGallery	1	1
CustomEquationsGallery	1	1
CustomFieldDialog	1	1
CustomFit	1	0
CustomFooterGallery	1	1
CustomGallery1	1	1
CustomGallery2	1	1
CustomGallery3	1	1
CustomGallery4	1	1
CustomGallery5	1	1
CustomHeaderGallery	1	1
CustomPageMargins	1	1
CustomPageNumberBottomGallery	1	1
CustomPageNumberGallery	1	1
CustomPageNumberTopGallery	1	1
CustomProperties	1	0
CustomPropertySets	1	0
CustomQuickPartsGallery	1	1
CustomResponsesGallery	1	1
CustomTableOfContentsGallery	1	1
CustomTablesGallery	1	1
CustomTextBoxGallery	1	1
CustomViews	0	1
CustomViewsDropdown	1	0
CustomWatermarkGallery	1	1
CustomizeImeMode	1	0
CustomizeLayout	1	0
CustomizeListForm	1	0
CustomizeMySite	0	1
CustomizeNoteTags	1	0
CustomizePens	1	1
CustomizeSearchFolder	1	1
CustomizeXSLTMenu	1	1
Cut	1	1
CycleFillColor	0	1
D	1	1
DHTMLScripting	1	0
DIPPublish	1	1
DailyView	1	1
DarkShading	1	1
DataAutoLinkWizard	1	0
DataAutomaticallyLink	0	1
DataConnectionsGetMore	0	1
DataConnectionsManager	0	1
DataConnectionsSubmitMore	0	1
DataDesignWorkflow	1	1
DataExplorer	1	0
DataFileProperties	1	1
DataFilter	1	1
DataFinder	1	1
DataFormActions	1	1
DataFormAddRecord	1	1
DataFormDeleteRecord	1	1
DataFormExcel	1	1
DataFormProperties	1	0
DataFormSource	1	1
DataFormWord	1	1
DataFromDatabase	1	1
DataFromOfficeServer	1	1
DataFromRESTWebService	0	1
DataFromSOAPWebService	0	1
DataFromSharePointList	1	1
DataFromWebService	1	1
DataFromWorkspace	1	1
DataFromXMLFile	1	0
DataFromXmlFile	0	1
DataGraphicColorByValue	1	1
DataGraphicContainer	1	1
DataGraphicCreateNew	0	1
DataGraphicDataBar	1	1
DataGraphicEdit	0	1
DataGraphicEditItem	1	1
DataGraphicIconSet	1	1
DataGraphicLegendHoriz1	1	1
DataGraphicLegendStyle	1	1
DataGraphicLegendStyleGallery	1	1
DataGraphicLegendVert1	1	1
DataGraphicNewItem	1	1
DataGraphicTextCallout	1	1
DataGraphicsGallery	1	1
DataGraphicsGalleryVisio	0	1
DataGridInsert	0	1
DataInsertDataView	1	0
DataInsertJoinedSubView	1	0
DataInterconnect	1	1
DataLinkDataToShapes	0	1
DataMacroGallery	0	1
DataMacroManager	0	1
DataMacroTracing	0	1
DataOptionsMenu	1	1
DataParameters	1	1
DataRangeProperties	1	1
DataRefreshAll	1	1
DataRefreshAllDialog	1	1
DataRefreshDialog	1	1
DataSourceCatalogAddToSite	1	1
DataSourceCatalogCopyModify	1	1
DataSourceCatalogDataBase	1	1
DataSourceCatalogManage	1	1
DataSourceCatalogProperties	1	1
DataSourceCatalogRemove	1	1
DataSourceCatalogSOAP	1	1
DataSourceCatalogServerScript	1	1
DataSourceCatalogXMLFile	1	1
DataStyle	1	0
DataSubmitToEmail	1	1
DataSubmitToOfficeServer	1	1
DataSubmitToSharePointLibrary	1	1
DataSubmitToWebService	1	1
DataType	1	1
DataType24HourTime	0	1
DataTypeAttachment	0	1
DataTypeCalculatedColumn	0	1
DataTypeCheckBox	0	1
DataTypeCurrency	0	1
DataTypeCurrencyBasic	0	1
DataTypeDateTime	0	1
DataTypeEuro	0	1
DataTypeFixed	0	1
DataTypeGeneral	0	1
DataTypeHyperlink	0	1
DataTypeLongDate	0	1
DataTypeLookup	0	1
DataTypeMediumDate	0	1
DataTypeMediumTime	0	1
DataTypeMemo	0	1
DataTypeNumber	0	1
DataTypeOnOff	0	1
DataTypeRichText	0	1
DataTypeScientific	0	1
DataTypeShortDate	0	1
DataTypeStandard	0	1
DataTypeTemplateCreate	0	1
DataTypeTemplateGallery	1	1
DataTypeText	0	1
DataTypeTime	0	1
DataTypeTrueFalse	0	1
DataTypeYesNo	0	1
DataTypeYesNoBasic	0	1
DataValidation	1	1
DataValidationCircleInvalid	1	1
DataValidationClearValidationCircles	1	1
DataValidationMenu	1	1
DataViewClearAll	1	0
DataViewConditionalFormatting	1	1
DataViewDetailsView	1	1
DataViewFieldList	1	1
DataViewGallery	1	1
DataViewOptions	1	0
DataViewPreviewCombo	1	1
DataViewProperties	1	0
DataViewStyleGallery	1	1
DatabaseAccessBackEnd	1	1
DatabaseAnalyzePerformance	1	1
DatabaseAnalyzeTable	1	1
DatabaseCopyDatabaseFile	1	1
DatabaseDocumenter	1	1
DatabaseEncodeDecode	1	1
DatabaseInsert	1	1
DatabaseLinedTableManager	1	1
DatabaseMakeMdeFile	1	1
DatabaseModelingCodeWindowShow	1	1
DatabaseModelingDatabaseDrivers	1	1
DatabaseModelingDisplayOptions	1	1
DatabaseModelingImport	1	1
DatabaseModelingOutputWindowShow	1	1
DatabaseModelingPreferences	1	1
DatabaseModelingPropertyWindowShow	1	1
DatabaseModelingRefresh	1	1
DatabaseModelingReverse	1	1
DatabaseModelingShowRelatedTables	1	1
DatabaseModelingTablesViewsWindowShow	1	1
DatabaseModelingTypesWindowShow	1	1
DatabaseModelingUserDefinedTypes	1	1
DatabaseMoveToSharePoint	1	1
DatabaseObjectDependencies	1	1
DatabaseOpenFromProject	1	1
DatabasePartialReplica	1	1
DatabasePermissions	1	1
DatabasePermissionsMenu	1	1
DatabaseQueryNew	1	1
DatabaseRelationships	1	1
DatabaseServerCompatibilityCheckClientObjects	1	1
DatabaseServerCompatibilityCheckDatabase	1	1
